,SITE_ID,VISIT_NO,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf,tn_tp,P_limitation,crit_ratio,est_tn_tp,index_site_depth,NEI
1194,NLA17_ND-10024,1,14.24,2179,98.95375,21.39,-99.231,47.13178,2.5,147306181,2,2,1282,0.679843654,1.24412073,0.961982192,5,5,22.02038831,0.887333333,13.97358377,19.42572515,2.433333333,0.923316429
1195,NLA17_CA-10003,1,13.3,701,886.198,21.34,-121.53661,38.50832,4,113916645,2,3,273,2.355632981,0.008100462,1.181866722,5,5,0.791019614,0,15.59218512,2.427040041,3.95,1.394699093
1196,NLA17_KS-10003,1,8.46,496,27.16125,25.3,-96.30937,38.12542,3,46115956,3,2,1946,-0.308422139,-0.368915536,-0.338668838,2,2,18.26130977,0.611666667,14.95756074,16.72045206,3.266666667,-0.493421543
1197,NLA17_KY-10023,1,4.2,405,11.0875,27.1,-87.5186,37.4071,6.5,52940856,4,4,2053,-0.993305726,-0.589817192,-0.791561459,2,2,36.5276212,0.925,17.25633577,26.89273562,6.5,-0.652212859
1198,NLA17_AR-10002,1,6.67,303,13.915,25.2,-93.070983,34.418217,8.1,58159519,3,4,2119,-0.819672527,-0.906043535,-0.862858031,1,1,21.77506288,0.506,19.96572416,20.45319367,14.625,-0.882066018
1199,NLA17_FL-10001,1,48,1346,103.0575,28.1,-80.78039,27.08297,2,120024129,5,1,367,0.710904761,0.719105713,0.715005237,4,4,13.06067001,0.016666667,14.59795733,10.03797611,2.933333333,0.788081868
1200,NLA17_KS-10011,1,21.76,1161,49.4225,25.2,-98.20193,38.20344,7.1,133250246,3,4,831,0.149159985,0.557964489,0.353562237,4,4,23.4913248,0.659666667,16.81753076,19.15266028,5.7,0.592590867
1201,NLA17_CT-10005,1,2,373,15.0475,25.8,-72.10784,41.84362,3.85,116108086,4,2,290,-0.759862293,-0.67952176,-0.719692027,2,2,24.78817079,0.752333333,15.44815044,18.72924626,3.783333333,-0.833793595
1202,NLA17_NC-10009,1,107,2420,246.19375,27.4,-78.02943,35.85751,1.5,129763594,4,1,718,1.376570336,1.358448235,1.367509285,5,5,9.829656521,0.430333333,12.35717606,12.44628598,1.5,1.367509285
1203,NLA17_KY-10017,1,15.12,600,28.745,26.7,-87.78581,37.40584,4,40493652,4,3,1855,-0.265101553,-0.161457396,-0.213279475,3,3,20.87319534,0.729666667,15.63421192,21.07277876,4,-0.213279475
1204,NLA17_TX-10013,1,5.33,715,88.12,25.9,-94.04782,32.82782,5.45,94A6E152-9C59-442E-B745-CFDAE45B92DA,4,3,2705,0.591208906,0.029651988,0.310430447,4,4,8.113935542,0.04,16.77327731,10.46617397,5.625,0.173016944
1205,NLA17_UT-10006,1,5.61,779,41.48125,16.54,-109.13888,40.87223,3,30,1,2,1783,0.015264059,0.123083706,0.069173882,3,3,18.77956908,0.746666667,14.44252991,17.52199742,2.8,-0.105105409
1206,NLA17_NE-10037,1,28.48,2284,103.4325,24.47,-98.56194,42.11276,2.3,148242983,3,1,1355,0.713681177,1.295411787,1.004546482,5,5,22.08203418,0.946666667,12.8722069,21.37971968,1.75,0.953981583
1207,NLA17_OK-10011,1,117.6,1536,250.3025,26.139,-99.07443,35.16903,2.8,147386723,4,2,1287,1.389222229,0.86301509,1.126118659,5,5,6.136574745,0.008666667,14.32102244,8.380648187,2.7,1.003121278
1208,NLA17_TX-HP002,1,8.4,533,15.2925,26.3,-98.41709,30.81032,9.5,69727703,4,4,2291,-0.747516705,-0.290505309,-0.519011007,2,2,34.85368645,0.875666667,18.52424361,30.10683578,9.5,-0.519011007
1209,NLA17_KY-10004,1,53.92,1795,196.64375,28.4,-88.48954,36.8752,1.2,120032423,5,1,404,1.204789999,1.032840132,1.118815066,5,5,9.128182309,0.212666667,12.12666488,10.06620447,1.4,0.9792788
1210,NLA17_MD-10003,1,16.32,1621,36.025,26.7,-77.12949,39.12095,3,46558559,4,2,1952,-0.092538322,0.921716483,0.41458908,4,4,44.99653019,0.978,14.23749092,23.76804762,2.633333333,0.256110784
1211,NLA17_NC-10014,1,38,541,43.5975,27.1,-77.10635,34.93342,1.6,139012388,4,1,982,0.053299399,-0.274268794,-0.110484698,3,3,12.4089684,0.910333333,12.57280488,18.04441788,1.6,-0.154801849
1212,NLA17_ND-10029,1,13.93,3493,562.808,18.7,-101.89612,48.35231,3,143752101,1,2,1118,2.008593024,1.758418197,1.88350561,5,5,6.20637944,0.005333333,14.2585704,7.209711863,2.65,1.940958742
1213,NLA17_TX-10011,1,18.36,854,108.145,28.5,-94.12579,33.51843,2.47,128217656,5,2,671,0.747738112,0.223263424,0.485500768,4,4,7.896805215,0.058,14.04378201,9.199756494,2.485,0.37598381
1214,NLA17_NV-10017,1,3.64,833,157.17125,18.2,-118.31506,40.59034,8.2,145843564,1,4,1236,1.033519801,0.19612868,0.61482424,4,4,5.299951486,0.000333333,17.99158167,9.046768653,8.1,0.290254887
1215,NLA17_DE-10005,1,1.15,2920,20.89,28.6,-75.38115,38.86698,1.5,88069610,5,1,2590,-0.50909354,1.5631407,0.52702358,4,4,139.7797989,1,12.35717606,81.90410642,1.5,0.52702358
1216,NLA17_TX-10008,1,155.6,2523,282.59375,29.1,-95.73855,33.06581,1.55,127103524,5,1,621,1.481974902,1.403874661,1.442924782,5,5,8.928010616,0.003666667,14.44252991,8.236900476,2.8,1.553740665
1217,NLA17_KS-10010,1,5.41,751,38.42,28.1,-97.39953,37.65554,1.8,149773149,5,1,1407,-0.043337572,0.0831891,0.019925764,3,3,19.54711088,0.923333333,12.2820923,18.04222048,1.466666667,0.407536884
1218,NLA17_NE-10032,1,7.37,1828,61.85125,21.85,-102.03767,42.91987,2.2,150497395,2,1,1435,0.320635641,1.05269453,0.686665085,4,4,29.5547786,0.999333333,12.96632825,28.78303605,1.8,0.621989096
1219,NLA17_OH-10001,1,29.37,6550,100.27125,25.3,-83.048266,40.395168,3.3,152113825,3,2,1513,0.689953975,2.443615071,1.566784523,5,5,65.32281187,0.640333333,14.95756074,16.70438937,3.266666667,1.059424542
1220,NLA17_CA-10081,1,1.41,385,8.25125,21.59,-121.83543,37.6707,16,120030662,2,5,391,-1.219151098,-0.645011565,-0.932081332,1,1,46.65959703,0.951666667,19.4143248,32.32777122,12.4,-0.709467304
1221,NLA17_NE-HP004,1,6.12,564,35.115,19.9,-103.093,42.45921,9.2,149159766,1,4,1385,-0.112095359,-0.228892672,-0.170494016,3,3,16.06151217,0.659333333,17.43156401,20.41075408,6.85,-0.102843563
1222,NLA17_UT-10008,1,5.32,405,19.58375,16.72,-111.59125,40.90602,40,60620362,1,5,2171,-0.558451313,-0.589817192,-0.574134253,2,2,20.68041106,0.069,23.02141506,15.50983374,36.5,-0.559197906
1223,NLA17_WI-10001,1,75.4,1120,92.4,24.2,-89.2442,42.96432,9.8,143250015,3,4,1091,0.627462552,0.518780879,0.573121715,4,4,12.12121212,0.142,18.52424361,15.37024998,9.5,0.438863178
1224,NLA17_NC-10005,1,22.31,856,44.585,26.6,-78.81525,35.22391,2,139643449,4,1,1011,0.070420224,0.225812796,0.14811651,3,3,19.19928227,0.730333333,13.6367865,17.12416367,2.2,0.175832179
1225,NLA17_MO-10001,1,19.52,969,83.0125,27.2,-94.207902,37.807234,3.1,105471191,4,2,157,0.545567741,0.360948649,0.453258195,4,4,11.67294082,0.218,14.80408091,12.96137189,3.12,0.643230802
1226,NLA17_IL-HP001,1,3.34,944,22.345,26.87,-88.2258,42.3194,5.4,121626377,4,3,449,-0.457624816,0.332461509,-0.062581653,3,3,42.2465876,0.961,16.63688747,35.10332662,5.4,-0.062581653
1227,NLA17_SD-10004,1,5.26,800,22.21375,20.5,-97.27332,45.43795,8,145089419,1,4,1170,-0.462127997,0.152074617,-0.15502669,3,3,36.01373023,0.932,17.85476214,25.089404,7.775,-0.100745779
1228,NLA17_SD-10013,1,19.36,7475,1174.063,19,-99.77562,45.55643,1,147897971,1,1,1329,2.570648012,2.587584026,2.579116019,5,5,6.366779295,0.258666667,11.00248187,9.250855888,1,2.579116019
1229,NLA17_KS-10035,1,230.8,3845,429.58,26.3,-97.7383,37.64239,1.7,135039828,4,1,862,1.802104674,1.863058139,1.832581406,5,5,8.950602914,0.337333333,12.77535701,11.69479789,1.7,1.832581406
1230,NLA17_ND-10012,1,17.12,1268,30.2375,18.7,-101.53026,48.00896,11.5,143762940,1,4,1121,-0.226408257,0.654045265,0.213818504,4,4,41.93468375,0.923666667,19.04429486,30.04918312,11.1,0.230743756
1231,NLA17_ND-10090,1,60.89,2395,120.26125,20.09,-99.475865,47.03386,2.5,145413658,1,2,1217,0.828912673,1.347130834,1.088021753,5,5,19.91497677,0.852666667,13.92749908,19.72333702,2.4,1.103470592
1232,NLA17_NM-10003,1,2.21,251,15.76375,18.9,-105.24128,35.6673,7.5,140779598,1,4,1026,-0.72431673,-1.111241464,-0.917779097,1,1,15.92260725,0.006,16.97029277,9.310138027,5.966666667,-0.361103872
1233,NLA17_NM-10004,1,4.08,1256,131.71,17.8,-104.81573,36.17665,2.3,75717136,1,1,2416,0.898424396,0.643682056,0.771053226,4,4,9.536102042,0.054666667,13.02763431,9.06491526,1.833333333,0.90505579
1234,NLA17_CA-10011,1,17.6,616,28.83375,20.5,-122.11411,37.77491,27,120030660,1,5,390,-0.262745103,-0.132775322,-0.197760212,3,3,21.36385312,0.409333333,22.01415954,21.63216501,27,-0.197760212
1235,NLA17_NC-10033,1,119.6,1371,125.145,28.5,-78.55013,35.7886,2,31413981,5,1,1790,0.859340924,0.739162517,0.79925172,4,4,10.95529186,0.435666667,13.31834689,13.35854489,2,0.79925172
1236,NLA17_KS-10002,1,59.47,1034,85.93875,26.5,-95.98706,37.19244,2.8,131488353,4,2,775,0.572049407,0.431708029,0.501878718,4,4,12.03182499,0.067333333,14.81832863,10.59724772,3.133333333,0.599867769
1237,NLA17_KS-10033,1,18.96,1406,557.58875,26,-97.03149,37.22554,2.7,45845142,4,2,1944,2.0014712,0.766636033,1.384053616,5,5,2.521571678,0.001333333,14.32102244,4.842255753,2.7,1.384053616
1238,NLA17_NM-10022,1,1.86,520,23.65375,21.1,-104.664491,36.57328,5.3,139098349,2,3,991,-0.414115752,-0.3174167,-0.365766226,2,2,21.9838292,0.378,15.91446726,15.19986404,4.35,-0.031817875
1239,NLA17_NM-10002,1,2.6,628,17.7475,20.6,-105.1433,35.75892,4.1,127584589,1,3,631,-0.633710884,-0.11174851,-0.372729697,2,2,35.38526553,0.944333333,15.02505974,23.02811219,3.333333333,0.098887555
1240,NLA17_CA-10007,1,4.71,605,26.29875,24.75,-122.93347,39.09599,4,116954746,3,3,298,-0.333089329,-0.152412897,-0.242751113,3,3,23.00489567,0.797333333,15.63421192,22.94245577,4,-0.242751113
1241,NLA17_NJ-10003,1,3.9,435,60.2175,25.1,-74.578632,39.968328,3.9,167668339,3,2,1714,0.300173132,-0.511937216,-0.105882042,3,3,7.223813675,0.11,14.70076811,11.49776941,3.025,-0.422666844
1242,NLA17_VA-10001,1,22.88,611,74.07875,27.12,-77.88832,37.29449,2,61497495,4,1,2196,0.458531026,-0.141657652,0.158436687,3,3,8.247979346,0.000666667,13.48135908,8.058355316,2.1,0.283614512
1243,NLA17_NV-10003,1,6.4,635,123.25625,26.1,-116.52909,41.22373,8.6,136958128,4,4,946,0.847716246,-0.09966764,0.374024303,4,4,5.151868567,0,16.71838144,3.29155595,5.533333333,0.355103742
1244,NLA17_KY-10024,1,2.87,234,8.94625,26.2,-84.179718,37.540679,4.2,31882703,4,3,1795,-1.157334098,-1.187675048,-1.172504573,1,1,26.1562107,0.802,15.7972241,21.02510243,4.2,-1.211298527
1245,NLA17_PA-10010,1,17.83,785,39.29875,25.5,-77.17673,39.9806,4.8,57484847,3,3,2112,-0.02605096,0.131445813,0.052697426,3,3,19.97519005,0.888,15.74376557,21.74635921,4.133333333,0.241050634
1246,NLA17_DE-10001,1,96.8,1303,97.533,28.1,-75.68724,39.42351,1.4,26094586,5,1,1748,0.668789034,0.683720344,0.676254689,4,4,13.35958086,0.327333333,12.53781935,11.73673272,1.583333333,0.724154229
1247,NLA17_TX-10006,1,60,749,86.135,28.8,-96.72284,32.82936,4.66,62126299,5,3,2206,0.573793007,0.080282816,0.327037912,4,4,8.695652174,0.002333333,15.82889341,8.66017489,4.24,0.242839688
1248,NLA17_MI-HP001,1,5.73,365,12.2,24.25,-85.4577,42.621,10.7,157068198,3,4,1682,-0.920215432,-0.703150998,-0.811683215,1,1,29.91803279,0.786333333,18.9216724,27.24265588,10.7,-0.811683215
1249,NLA17_MI-10001,2,4.98,916,19.0025,24.4,-85.46679,43.21984,6.5,152707213,3,4,1540,-0.581482435,0.299646163,-0.140918136,3,3,48.20418366,1,17.22535174,41.01533377,6.44,-0.358210272
1250,NLA17_NM-10001,1,3.4,250,12.68875,21.2,-105.91682,35.97381,15.9,120932616,2,5,430,-0.890189855,-1.115592192,-1.002891024,1,1,19.70249237,0.006,20.55099428,12.17774246,17.425,-0.832190736
1251,NLA17_MO-HP008,1,5.35,315,13.47625,26.74,-90.62006,37.41926,5.6,120032492,4,3,405,-0.844162836,-0.863713712,-0.853938274,1,1,23.37445506,0.743333333,16.75839493,23.0523331,5.6,-0.853938274
1252,NLA17_MO-HP010,1,3.33,228,8.5,26.6,-90.9257,37.94547,7.6,43890747,4,4,1900,-1.196447242,-1.215984586,-1.206215914,1,1,26.82352941,0.773666667,17.64414299,22.7287078,7.3,-0.949189269
1253,NLA17_MI-10014,1,12.34,838,20.225,19.7,-88.06242,46.27698,26,110735857,1,5,238,-0.533822797,0.202650877,-0.16558596,3,3,41.43386897,0.959333333,20.51726997,35.59419406,17.25,-0.223456358
1254,NLA17_KS-10025,1,26.35,1625,146.7975,25.8,-94.68547,37.50399,1,104499078,4,1,152,0.981324984,0.924402512,0.952863748,5,5,11.06967081,0.132,11.00248187,8.197013658,1,1.311071136
1255,NLA17_SD-10005,1,3.76,1423,59.22,20.4,-96.62693,44.87193,3.9,122551481,1,2,485,0.287404801,0.779734495,0.533569648,4,4,24.02904424,0.974333333,14.78259474,24.16474495,3.1,0.797594577
1256,NLA17_ND-10007,1,13.92,1648,167.28,19.4,-100.75681,48.33225,4,149217510,1,3,1392,1.081167335,0.939720018,1.010443677,5,5,9.851745576,0.328333333,15.34349934,14.12290578,3.666666667,0.924926508
1257,NLA17_GA-10005,1,86.4,2048,67.1075,29.13,-83.96703,32.63892,2.8,55255757,5,2,2086,0.38298295,1.176547103,0.779765026,4,4,30.51819841,0.959333333,14.63571012,23.09816897,2.966666667,0.569285533
1258,NLA17_CA-10010,1,1.31,149,12.83375,25.03,-122.696507,40.501652,12,97515511,3,5,2736,-0.881504226,-1.679608562,-1.280556394,1,1,11.61001266,0.147,19.30477115,14.02296126,12,-1.280556394
1259,NLA17_VA-10004,1,38.08,549,35.00125,27.8,-77.63059,37.11917,5,135975839,4,3,884,-0.114575549,-0.258270621,-0.186423085,3,3,15.6851541,0.475666667,15.95265152,16.19719687,4.4,0.166008372
1260,NLA17_VA-10006,1,10.27,351,34.1325,28.3,-77.51939,37.15339,2,135972628,5,1,883,-0.133787851,-0.745776495,-0.439782173,2,2,10.28345419,0.489,13.42790055,13.78955255,2.066666667,0.047580848
1261,NLA17_IA-10003,1,24.16,798,32.85375,26.1,-92.45895,41.47695,7.1,31,4,4,1785,-0.162975868,0.149346565,-0.006814651,3,3,24.28946467,0.801,17.6134906,22.33434465,7.233333333,0.051732549
1262,NLA17_OK-10007,1,16.56,818,47.00625,26,-98.60238,36.11149,7.5,106312288,4,4,170,0.110844168,0.176324575,0.143584372,3,3,17.40194123,0.151,17.08044848,13.59627351,6.166666667,0.245126032
1263,NLA17_OK-10013,1,25.12,1484,571.2225,27.13,-99.28996,35.4467,3.4,147639562,4,2,1306,2.01993695,0.825479917,1.422708434,5,5,2.597936881,0.000666667,15.09122204,4.951261915,3.4,1.422708434
1264,NLA17_IN-10047,1,2.93,179,5.66,27.6,-86.34131,39.18154,7.3,53447663,4,4,2062,-1.50728543,-1.479685935,-1.493485682,1,1,31.6254417,0.581333333,17.77870159,19.71051194,7.6,-1.090692241
1265,NLA17_NV-10090,1,2.11,716,112.57375,22.2,-115.81658,41.67696,16,131931713,2,5,789,0.77841788,0.031175197,0.404796539,4,4,6.360274931,0.028666667,19.8906404,11.73431038,14.3,0.378412522
1266,NLA17_MI-10122,1,34.88,1134,59.0625,21.25,-85.7798,42.83149,2,152708050,2,1,1545,0.285369108,0.532319636,0.408844372,4,4,19.2,0.804,13.31834689,19.97510317,2,0.408844372
1267,NLA17_VA-10035,1,87.13,1380,89.275,27.6,-78.18826,37.46185,2.7,61495727,4,2,2195,0.601162928,0.746293551,0.67372824,4,4,15.45785494,0.609333333,14.32102244,17.11353383,2.7,0.67372824
1268,NLA17_PA-10005,1,21.07,878,48.26,25.5,-75.86234,40.1097,4.8,120022942,3,3,357,0.130965133,0.253469217,0.192217175,4,4,18.1931206,0.643666667,16.10116873,18.08915888,4.6,0.410670571
1269,NLA17_KS-10001,2,7.46,2408,505.62,26.1,-97.37353,39.3334,3,52650919,4,2,2049,1.926684943,1.353030547,1.639857745,5,5,4.762469839,0,14.03705273,4.212525435,2.48,1.695707276
1270,NLA17_OH-HP001,1,5.02,504,13.75125,26.8,-81.31013,41.17876,19.4,123058838,4,5,515,-0.828721263,-0.351477469,-0.590099366,2,2,36.65121353,0.814333333,20.90971713,31.49717925,19.4,-0.590099366
1271,NLA17_KY-10027,1,28.08,1038,35.195,26.8,-84.583404,38.501215,8.6,120023263,4,4,362,-0.110355857,0.435915972,0.162780057,3,3,29.49282569,0.799333333,18.19170657,27.08635063,8.6,0.162780057
1272,NLA17_FL-10003,1,2.33,416,13.04625,29.1,-81.1385,28.6366,3.5,107815373,5,2,201,-0.868950973,-0.560611022,-0.714780998,2,2,31.88655744,0.715333333,14.99148069,17.1931442,3.3,-0.335156181
1273,NLA17_MI-10017,1,4.26,4450,13.61875,23.5,-85.1143,42.7857,11.2,157067788,2,4,1680,-0.836122364,2.022319323,0.59309848,4,4,326.7553924,1,19.17707075,151.1004122,11.55,0.640216693
1274,NLA17_IA-10005,1,10.93,729,35.17125,22.9,-94.9096,43.16919,4.3,132544894,2,3,805,-0.110871859,0.050785591,-0.030043134,3,3,20.72715641,0.169666667,15.63421192,12.80225363,4,0.416607395
1275,NLA17_MO-10008,1,207.12,1366,103.61375,29.6,-92.60326,38.62933,3.8,45501241,5,2,1935,0.715019506,0.735180576,0.725100041,4,4,13.18357843,0.214333333,15.23546402,12.5914398,3.55,0.761123086
1276,NLA17_ND-10001,1,9.76,1690,508.1025,21.24,-97.241,46.10272,2.9,144883761,2,2,1148,1.930428831,0.967147439,1.448788135,5,5,3.326100541,0,15.1496682,3.466543752,3.46,1.478408414
1277,NLA17_MO-HP007,1,1.25,180,4.6175,27.1,-91.26218,37.38805,5.5,45166518,4,3,1924,-1.662895107,-1.473614298,-1.568254703,1,1,38.98213319,0.995,16.84671075,37.37811154,5.75,-1.494680217
1278,NLA17_MO-HP006,1,2.24,179,6.4275,28.23,-91.05499,36.63792,5.2,150055085,5,3,1421,-1.410082713,-1.479685935,-1.444884324,1,1,27.84908596,0.977666667,16.60580737,31.01523743,5.35,-1.248204202
1279,NLA17_ND-10005,1,3.43,5138,268.28125,21.4,-101.51218,47.86383,2,143766824,2,1,1122,1.4422455,2.178996797,1.810621149,5,5,19.15154339,0.586,13.14697154,14.58366713,1.9,1.494201163
1280,NLA17_ND-10084,1,14.64,2904,90.04625,19.1,-102.15236,48.38932,2.9,143750879,1,2,1117,0.607738264,1.557152465,1.082445364,5,5,32.2500937,0.998666667,14.32102244,35.64670178,2.7,1.033526218
1281,NLA17_GA-10020,1,8.96,499,22.295,25.95,-83.50023,31.75558,1.5,133558624,4,1,843,-0.459337187,-0.362343521,-0.410840354,2,2,22.38169993,0.956333333,12.37199244,19.36933234,1.506666667,-0.545451893
1282,NLA17_SD-10023,1,6.4,1551,241.0625,20.9,-97.73766,45.02542,7.2,145096825,2,4,1181,1.360470048,0.873606582,1.117038315,5,5,6.434016075,0.036666667,17.5980583,9.323047891,7.2,1.117038315
1283,NLA17_MT-10055,1,12.76,2239,108.71,19.7,-104.35191,48.47956,1.8,137211977,1,1,958,0.75172131,1.273724794,1.012723052,5,5,20.59608132,0.855666667,12.96632825,21.0140661,1.8,1.012723052
1284,NLA17_ND-10037,1,78.6,3564,315.16375,19,-102.31037,48.23933,3.4,143755375,1,2,1120,1.5653574,1.78034887,1.672853135,5,5,11.30840714,0.138666667,15.1399979,11.55713452,3.45,1.843561339
1285,NLA17_NM-10025,1,2.39,423,24.8375,18,-105.19381,36.77477,5.5,81674291,1,3,2508,-0.37678775,-0.542424685,-0.459606217,2,2,17.03069955,0.396,16.84671075,16.23745397,5.75,-0.152008528
1286,NLA17_OK-HP001,1,41.33,2030,130.86,25.2,-102.87343,36.84792,3.5,135328116,3,2,864,0.893475286,1.166925948,1.030200617,5,5,15.51276173,0.594,15.09122204,16.79674776,3.4,0.57039069
1287,NLA17_OK-10086,1,6.53,533,30.65,27.96,-96.74827,36.96141,2.7,149409718,4,2,1395,-0.216050773,-0.290505309,-0.253278041,3,3,17.38988581,0.695,14.99148069,18.10595199,3.3,-0.205625634
1288,NLA17_WV-10001,1,2.83,164,4.22125,23.39,-79.49847,39.46894,6.1,69932059,2,3,2305,-1.731478896,-1.575069448,-1.653274172,1,1,38.85105123,0.997666667,17.01110612,29.37210671,6.04,-1.503703532
1289,NLA17_MI-10127,1,192.8,2111,240.31375,22.518,-83.71855,42.89476,1.9,147104512,2,1,1275,1.358092089,1.209567625,1.283829857,5,5,8.784349626,0.297,13.14697154,11.54427833,1.9,1.283829857
1290,NLA17_CA-10006,1,4.61,165,20.1425,15.22,-122.841891,39.725931,5,113073859,1,3,260,-0.536947254,-1.568444163,-1.052695709,1,1,8.191634603,0.094,16.37975394,10.85634953,5,-1.052695709
1291,NLA17_KS-10005,2,11.73,698,67.17625,29.6,-95.04157,39.3488,5.1,92008656,5,3,2669,0.38376566,0.003426305,0.193595983,4,4,10.39057703,0.162333333,15.65502873,12.92603224,4.025,0.105757143
1292,NLA17_MO-HP001,1,2.04,195,7.30625,26.9,-90.91328,37.72829,20.7,044f90da-560a-4bd6-bbc0-ebb18e041248,4,5,120,-1.312128804,-1.386379278,-1.349254041,1,1,26.68947819,0.575,20.86638206,23.11539599,19.15,-1.278321398
1293,NLA17_MO-HP009,1,2.67,200,10.94625,27.41,-90.77859,37.59356,10.9,62053512,4,4,2204,-1.003106442,-1.358786515,-1.180946479,1,1,18.27109741,0.447333333,18.98354615,19.32343889,10.9,-1.180946479
1294,NLA17_FL-10006,1,23.84,1428,85.9325,29.2,-81.25851,28.84579,2.7,107881199,5,2,202,0.571993812,0.783557213,0.677775513,4,4,16.61769412,0.814666667,14.01904143,18.09822913,2.466666667,0.59585508
1295,NLA17_AZ-10021,1,1.3,251,12.9125,21.7,-112.38551,34.51935,14.9,141291680,2,5,1043,-0.876828061,-1.111241464,-0.994034763,1,1,19.43852856,0.543333333,19.80784817,21.2651289,13.95,-0.866683167
1296,NLA17_NM-10041,1,6.49,355,34.03625,21.4,-105.21967,35.9469,3.1,127583394,2,2,630,-0.135946428,-0.733426721,-0.434686575,2,2,10.43005619,0.296,14.78259474,12.92306273,3.1,-0.434686575
1297,NLA17_KS-10041,1,7.62,398,22.6925,28.1,-94.80117,38.98483,6.6,34381698,5,4,1810,-0.445828646,-0.608818898,-0.527323772,2,2,17.53883442,0.621333333,17.43156401,19.97713546,6.85,-0.506365653
1298,NLA17_CT-10001,1,2.84,395,17.0125,24,-72.21909,41.92287,2.15,116132018,3,1,293,-0.666042258,-0.61706501,-0.641553634,2,2,23.2182219,0.786666667,13.75612372,16.36681684,2.28,-0.606327525
1299,NLA17_CT-HP001,1,8.07,275,11.54375,25.8,-72.52767,41.41018,4.3,123014003,4,3,507,-0.962480588,-1.011717828,-0.987099208,1,1,23.82241473,0.797,15.87584154,23.07761026,4.3,-0.987099208
1300,NLA17_NC-10015,1,74.8,1828,623.8925,28.5,-80.26453,35.11506,5.3,151026056,5,3,1463,2.087356659,1.05269453,1.570025594,5,5,2.929991946,0.002333333,16.51079375,7.34327718,5.2,1.252048731
1301,NLA17_WI-10014,1,3.96,1910,20.5,20.3,-89.18285,44.33311,4,75660093,1,3,2414,-0.523499224,1.100518246,0.288509511,4,4,93.17073171,1,15.63421192,60.50635253,4,0.288509511
1302,NLA17_TN-10005,1,1.08,1856,59.2,14.9,-82.74053,36.1967,1.5,131020350,1,1,761,0.2871466,1.069261605,0.678204103,4,4,31.35135135,0.977666667,12.35717606,28.1241747,1.5,0.678204103
1303,NLA17_ND-10008,2,6.54,5394,247.68625,15.1,-100.40032,47.27808,2.7,145424524,1,2,1231,1.381190379,2.231989217,1.806589798,5,5,21.77755124,0.668,14.23749092,16.3240498,2.633333333,1.600576462
1304,NLA17_NM-10005,1,51.09,1340,168.465,19,-108.93021,35.98146,8.1,67134923,1,4,2262,1.086563217,0.714236654,0.900399936,5,5,7.954174458,0,17.97089376,5.415906459,8.05,0.477468212
1305,NLA17_NM-10044,1,3.45,324,91.17125,21,-108.1619,33.03111,7,137076131,2,4,955,0.617229217,-0.833011515,-0.107891149,3,3,3.553751868,0.000666667,17.50393695,6.176887644,7,-0.107891149
1306,NLA17_CT-10003,1,2.09,189,4.07125,23.7,-73.04265,41.87651,20.1,123632852,3,5,550,-1.759135891,-1.420440048,-1.58978797,1,1,46.42308873,0.962666667,20.96663651,33.30655462,19.73333333,-1.570791412
1307,NLA17_NC-10030,1,2.78,181,9.80125,26.2,-82.17009,35.43066,6.8,142754084,4,4,1061,-1.087562935,-1.4675763,-1.277569617,1,1,18.46703227,0.544333333,17.40708707,19.43148504,6.8,-1.277569617
1308,NLA17_OR-10052,1,9.23,275,57.2575,19.1,-123.17708,46.04238,11.6,129413953,1,5,698,0.261643928,-1.011717828,-0.37503695,2,2,4.802864254,0,17.22189127,3.672641676,6.433333333,-0.605783231
