SITE_ID,VISIT_NO,secchi_avg,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf
NLA17_NV-10239,1,0.285,1.55,449,44.10625,24.7,-114.40845,36.50581,1.2,122648503,3,1,486,0.06216775190475384,-0.4774140063686695,-0.20762312723195783,3,3
NLA17_TX-HP003,1,1.1,26.27,875,43.31875,27.77,-95.92578522,33.7351029,5.9,93572051,4,3,2690,0.04839633867080043,0.24973895927524015,0.1490676489730203,3,3
NLA17_CA-10001,1,0.875,21.12,558,49.845,19.46,-122.75005,38.08599,12.6,{6411FDC2-D0DC-4638-973B-B50CEBCE0C46},1,5,54,0.1556668848378678,-0.2405489963594388,-0.042441055760785495,3,3
NLA17_WV-10003,1,2.65,3.67,329,9.505,22.22,-78.5972,39.13376,4.6,36430639,2,3,1823,-1.111023926359502,-0.8163212052995306,-0.9636725658295163,1,1
NLA17_ND-10006,1,1.85,1.58,3038,118.25625,20.89,-99.40565,46.89368,6,145416266,2,3,1221,0.8160611023468048,1.6063162009136962,1.2111886516302506,5,5
NLA17_MO-HP004,1,1.6,5.58,453,13.7775,25.7,-92.64378,40.17783,10.2,74358871,4,4,2369,-0.8272634735084837,-0.4677478150116525,-0.6475056442600682,2,2
NLA17_TX-10017,1,0.7,69.6,1496,175.3325,26.6,-96.19946,32.46492,2.7,96069477,4,2,2719,1.1171057866350935,0.8342573280658392,0.9756815573504664,5,5
NLA17_UT-10013,1,0.045,90,3930,426.8175,23.69,-112.15575,41.1767,1,60604626,3,1,2169,1.797173160400621,1.8868887355001225,1.8420309479503718,5,5
NLA17_AR-10001,1,0.775,23.89,631,40.31875,25.06,-92.263275,34.533853,3.4,60998587,3,2,2182,-0.006463990748079319,-0.10655458799744227,-0.0565092893727608,3,3
NLA17_NV-10124,1,1.45,3.3,634,20.4375,24.6,-115.1136,36.0658,2.4,127169340,3,2,625,-0.5258332777399197,-0.10138530116234307,-0.3136092894511314,2,2
NLA17_MO-HP003,1,1.45,8.96,580,27.92125,24.04,-91.15204,39.34084,16,144569502,3,5,1139,-0.28732714791254216,-0.19840520351270155,-0.24286617571262187,3,3
NLA17_KS-10034,1,1.5,8.32,693,17.9125,25.6,-95.62772,39.00371,8.6,34609616,4,4,1814,-0.6266370067533903,-0.004408781774211855,-0.3155228942638011,2,2
NLA17_OK-10001,1,0.9,16.8,828,56.49,27.751,-96.70654,34.96279,10.39,129253117,4,4,696,0.2513283171480004,0.18956721556924327,0.22044776635862184,4,4
NLA17_WV-10002,1,3,2.5,255,2,23.17,-80.59556,38.82344,4.7,76669453,2,3,2427,-2.3024750871723665,-1.0940101815158048,-1.6982426343440857,1,1
NLA17_WV-10004,1,0.48,18.88,736,47.80625,24.93,-82.12632,38.8375,2.2,75432277,3,1,2396,0.12374407416837976,0.06120067556432316,0.09247237486635146,3,3
NLA17_KS-10006,1,0.15,19.71,1051,118.22875,24.5,-95.73585,38.46573,2.1,39433797,3,1,1849,0.8158833231503383,0.4494806534104404,0.6326819882803894,4,4
NLA17_IL-10013,1,0.875,20.16,771,50.1725,25.7,-88.37985,40.20005,3.4,131193670,4,2,765,0.160672860154139,0.11183348014887999,0.1362531701515095,3,3
NLA17_ND-10023,1,0.425,40.57,2658,105.3675,21.1,-99.80573,47.26541,3,145408038,2,2,1208,0.7278493797300692,1.4606837183390122,1.0942665490345407,5,5
NLA17_TX-10049,1,2.5,3.69,495,14.4525,26.8,-97.61266,32.66259,9.8,131643871,4,4,780,-0.790701677365263,-0.3711150445401709,-0.5809083609527169,2,2
NLA17_OK-HP002,1,1,13.52,628,26.42125,25.3,-96.17381,36.52351,14,167669162,3,5,1715,-0.32953699913072176,-0.11174851012891623,-0.220642754629819,3,3
NLA17_ND-10024,1,0.55,14.24,2179,98.95375,21.39,-99.231,47.13178,2.5,147306181,2,2,1282,0.6798436539368987,1.2441207302300787,0.9619821920834888,5,5
NLA17_CA-10003,1,0.4,13.3,701,886.198,21.34,-121.53661,38.50832,4,113916645,2,3,273,2.355632980856091,0.008100462370975314,1.1818667216135332,5,5
NLA17_KS-10003,1,0.5,8.46,496,27.16125,25.3,-96.30937,38.12542,3,46115956,3,2,1946,-0.30842213931105017,-0.3689155363643589,-0.3386688378377045,2,2
NLA17_KY-10023,1,2.95,4.2,405,11.0875,27.1,-87.5186,37.4071,6.5,52940856,4,4,2053,-0.9933057255913926,-0.5898171922077451,-0.7915614588995689,2,2
NLA17_AR-10002,1,1.825,6.67,303,13.915,25.2,-93.070983,34.418217,8.1,58159519,3,4,2119,-0.8196725267559131,-0.9060435351725499,-0.8628580309642315,1,1
NLA17_FL-10001,1,0.45,48,1346,103.0575,28.1,-80.78039,27.08297,2,120024129,5,1,367,0.7109047612366058,0.7191057133569556,0.7150052372967808,4,4
NLA17_KS-10011,1,0.55,21.76,1161,49.4225,25.2,-98.20193,38.20344,7.1,133250246,3,4,831,0.1491599854220863,0.5579644886530404,0.35356223703756334,4,4
NLA17_CT-10005,1,3.6,2,373,15.0475,25.8,-72.10784,41.84362,3.85,116108086,4,2,290,-0.7598622934186972,-0.6795217598340924,-0.7196920266263948,2,2
NLA17_NC-10009,1,0.25,107,2420,246.19375,27.4,-78.02943,35.85751,1.5,129763594,4,1,718,1.3765703358744432,1.3584482349838551,1.3675092854291493,5,5
NLA17_KY-10017,1,1.55,15.12,600,28.745,26.7,-87.78581,37.40584,4,40493652,4,3,1855,-0.265101553175525,-0.16145739634205677,-0.2132794747587909,3,3
NLA17_TX-10013,1,0.64,5.33,715,88.12,25.9,-94.04782,32.82782,5.45,94A6E152-9C59-442E-B745-CFDAE45B92DA,4,3,2705,0.5912089061478845,0.029651988128840765,0.3104304471383626,4,4
NLA17_UT-10006,1,0.95,5.61,779,41.48125,16.54,-109.13888,40.87223,3,30,1,2,1783,0.01526405866859851,0.12308370578896073,0.06917388222877963,3,3
NLA17_NE-10037,1,0.4,28.48,2284,103.4325,24.47,-98.56194,42.11276,2.3,148242983,3,1,1355,0.713681177394122,1.2954117870863608,1.0045464822402415,5,5
NLA17_OK-10011,1,0.2,117.6,1536,250.3025,26.139,-99.07443,35.16903,2.8,147386723,4,2,1287,1.3892222286028544,0.8630150896964843,1.1261186591496695,5,5
NLA17_TX-HP002,1,1.75,8.4,533,15.2925,26.3,-98.41709,30.81032,9.5,69727703,4,4,2291,-0.7475167051130245,-0.29050530925519896,-0.51901100718411175,2,2
NLA17_KY-10004,1,0.35,53.92,1795,196.64375,28.4,-88.48954,36.8752,1.2,120032423,5,1,404,1.2047899985464845,1.032840132472259,1.1188150655093718,5,5
NLA17_MD-10003,1,1.15,16.32,1621,36.025,26.7,-77.12949,39.12095,3,46558559,4,2,1952,-0.09253832193822384,0.9217164826698655,0.4145890803658208,4,4
NLA17_NC-10014,1,0.6,38,541,43.5975,27.1,-77.10635,34.93342,1.6,139012388,4,1,982,0.05329939888539713,-0.27426879396934234,-0.1104846975419726,3,3
NLA17_ND-10029,1,2.25,13.93,3493,562.808,18.7,-101.89612,48.35231,3,143752101,1,2,1118,2.00859302393913,1.7584181966467798,1.8835056102929548,5,5
NLA17_TX-10011,1,0.295,18.36,854,108.145,28.5,-94.12579,33.51843,2.47,128217656,5,2,671,0.7477381120924785,0.22326342419403505,0.4855007681432568,4,4
NLA17_NV-10017,1,0.7,3.64,833,157.17125,18.2,-118.31506,40.59034,8.2,145843564,1,4,1236,1.0335198007956088,0.19612867988672275,0.6148242403411658,4,4
NLA17_DE-10005,1,1.3,1.15,2920,20.89,28.6,-75.38115,38.86698,1.5,88069610,5,1,2590,-0.5090935401017785,1.5631406995089003,0.527023579703561,4,4
NLA17_TX-10008,1,0.325,155.6,2523,282.59375,29.1,-95.73855,33.06581,1.55,127103524,5,1,621,1.4819749021600135,1.4038746611780266,1.44292478166902,5,5
NLA17_KS-10010,1,1.55,5.41,751,38.42,28.1,-97.39953,37.65554,1.8,149773149,5,1,1407,-0.04333757178195309,0.08318909990793238,0.019925764062989647,3,3
NLA17_NE-10032,1,1.4,7.37,1828,61.85125,21.85,-102.03767,42.91987,2.2,150497395,2,1,1435,0.32063564064228806,1.0526945295959225,0.6866650851191053,4,4
NLA17_OH-10001,1,0.55,29.37,6550,100.27125,25.3,-83.048266,40.395168,3.3,152113825,3,2,1513,0.6899539753387421,2.443615071370731,1.5667845233547366,5,5
NLA17_CA-10081,1,6.199999999999999,1.41,385,8.25125,21.59,-121.83543,37.6707,16,120030662,2,5,391,-1.219151098260601,-0.6450115647984025,-0.9320813315295018,1,1
NLA17_NE-HP004,1,3.6,6.12,564,35.115,19.9,-103.093,42.45921,9.2,149159766,1,4,1385,-0.11209535918241187,-0.22889267207964534,-0.17049401563102862,3,3
NLA17_UT-10008,1,4.45,5.32,405,19.58375,16.72,-111.59125,40.90602,40,60620362,1,5,2171,-0.5584513132606733,-0.5898171922077451,-0.5741342527342093,2,2
NLA17_WI-10001,1,1.125,75.4,1120,92.4,24.2,-89.2442,42.96432,9.8,143250015,3,4,1091,0.6274625515765224,0.5187808793855548,0.5731217154810386,4,4
NLA17_NC-10005,1,0.6,22.31,856,44.585,26.6,-78.81525,35.22391,2,139643449,4,1,1011,0.07042022413454548,0.2258127959557991,0.1481165100451723,3,3
NLA17_MO-10001,1,0.335,19.52,969,83.0125,27.2,-94.207902,37.807234,3.1,105471191,4,2,157,0.5455677412273777,0.3609486492215583,0.453258195224468,4,4
NLA17_IL-HP001,1,3.15,3.34,944,22.345,26.87,-88.2258,42.3194,5.4,121626377,4,3,449,-0.4576248156477978,0.33246150909371514,-0.06258165327704132,3,3
NLA17_SD-10004,1,2.55,5.26,800,22.21375,20.5,-97.27332,45.43795,8,145089419,1,4,1170,-0.4621279967300649,0.15207461661959584,-0.1550266900552345,3,3
NLA17_SD-10013,1,0.485,19.36,7475,1174.063,19,-99.77562,45.55643,1,147897971,1,1,1329,2.570648011731827,2.5875840259126193,2.579116018822223,5,5
NLA17_KS-10035,1,0.075,230.8,3845,429.58,26.3,-97.7383,37.64239,1.7,135039828,4,1,862,1.8021046741059628,1.863058138696296,1.8325814064011294,5,5
NLA17_ND-10012,1,1.75,17.12,1268,30.2375,18.7,-101.53026,48.00896,11.5,143762940,1,4,1121,-0.22640825731992548,0.6540452647658833,0.21381850372297892,4,4
NLA17_ND-10090,1,0.45,60.89,2395,120.26125,20.09,-99.475865,47.03386,2.5,145413658,1,2,1217,0.8289126727660265,1.3471308338955985,1.0880217533308125,5,5
NLA17_NM-10003,1,0.7,2.21,251,15.76375,18.9,-105.24128,35.6673,7.5,140779598,1,4,1026,-0.7243167295641553,-1.1112414642698167,-0.917779096916986,1,1
NLA17_NM-10004,1,0.65,4.08,1256,131.71,17.8,-104.81573,36.17665,2.3,75717136,1,1,2416,0.8984243964715662,0.6436820557993101,0.7710532261354381,4,4
NLA17_CA-10011,1,1.45,17.6,616,28.83375,20.5,-122.11411,37.77491,27,120030660,1,5,390,-0.2627451027070142,-0.13277532177913295,-0.19776021224307355,3,3
NLA17_NC-10033,1,0.4,119.6,1371,125.145,28.5,-78.55013,35.7886,2,31413981,5,1,1790,0.8593409237190707,0.7391625166342697,0.7992517201766702,4,4
NLA17_KS-10002,1,0.325,59.47,1034,85.93875,26.5,-95.98706,37.19244,2.8,131488353,4,2,775,0.5720494065507171,0.43170802855450163,0.5018787175526094,4,4
NLA17_KS-10033,1,0.175,18.96,1406,557.58875,26,-97.03149,37.22554,2.7,45845142,4,2,1944,2.0014711998338592,0.7666360330524258,1.3840536164431425,5,5
NLA17_NM-10022,1,2.5,1.86,520,23.65375,21.1,-104.664491,36.57328,5.3,139098349,2,3,991,-0.41411575206609263,-0.3174166995436536,-0.3657662258048731,2,2
NLA17_NM-10002,1,2.5,2.6,628,17.7475,20.6,-105.1433,35.75892,4.1,127584589,1,3,631,-0.6337108844522297,-0.11174851012891623,-0.3727296972905729,2,2
NLA17_CA-10007,1,3.2,4.71,605,26.29875,24.75,-122.93347,39.09599,4,116954746,3,3,298,-0.3330893291913661,-0.15241289687259665,-0.24275111303198138,3,3
NLA17_NJ-10003,1,0.575,3.9,435,60.2175,25.1,-74.578632,39.968328,3.9,167668339,3,2,1714,0.30017313185919114,-0.5119372164743542,-0.10588204230758153,3,3
NLA17_VA-10001,1,0.725,22.88,611,74.07875,27.12,-77.88832,37.29449,2,61497495,4,1,2196,0.4585310256252689,-0.14165765237228634,0.15843668662649127,3,3
NLA17_NV-10003,1,5.1,6.4,635,123.25625,26.1,-116.52909,41.22373,8.6,136958128,4,4,946,0.8477162462403902,-0.09966763976471764,0.3740243032378363,4,4
NLA17_KY-10024,1,1.75,2.87,234,8.94625,26.2,-84.179718,37.540679,4.2,31882703,4,3,1795,-1.1573340981017002,-1.1876750483759146,-1.1725045732388075,1,1
NLA17_PA-10010,1,0.75,17.83,785,39.29875,25.5,-77.17673,39.9806,4.8,57484847,3,3,2112,-0.026050959890131804,0.13144581278003958,0.05269742644495389,3,3
NLA17_DE-10001,1,0.45,96.8,1303,97.533,28.1,-75.68724,39.42351,1.4,26094586,5,1,1748,0.6687890342328758,0.683720343916081,0.6762546890744785,4,4
NLA17_TX-10006,1,0.7,60,749,86.135,28.8,-96.72284,32.82936,4.66,62126299,5,3,2206,0.5737930074027684,0.08028281570248756,0.32703791155262796,4,4
NLA17_MI-HP001,1,2.3,5.73,365,12.2,24.25,-85.4577,42.621,10.7,157068198,3,4,1682,-0.9202154324127948,-0.7031509982757788,-0.8116832153442868,1,1
NLA17_MI-10001,2,2.125,4.98,916,19.0025,24.4,-85.46679,43.21984,6.5,152707213,3,4,1540,-0.5814824347757966,0.29964616337286953,-0.14091813570146355,3,3
NLA17_NM-10001,1,3.3,3.4,250,12.68875,21.2,-105.91682,35.97381,15.9,120932616,2,5,430,-0.8901898554233153,-1.115592192327901,-1.0028910238756081,1,1
NLA17_MO-HP008,1,1.95,5.35,315,13.47625,26.74,-90.62006,37.41926,5.6,120032492,4,3,405,-0.8441628358718872,-0.8637137124659767,-0.853938274168932,1,1
NLA17_MO-HP010,1,3.95,3.33,228,8.5,26.6,-90.9257,37.94547,7.6,43890747,4,4,1900,-1.196447241567632,-1.2159845862983287,-1.2062159139329802,1,1
NLA17_MI-10014,1,1.6,12.34,838,20.225,19.7,-88.06242,46.27698,26,110735857,1,5,238,-0.5338227971094763,0.20265087727660952,-0.1655859599164334,3,3
NLA17_KS-10025,1,0.15,26.35,1625,146.7975,25.8,-94.68547,37.50399,1,104499078,4,1,152,0.9813249843211697,0.9244025122024844,0.952863748261827,5,5
NLA17_SD-10005,1,1.5,3.76,1423,59.22,20.4,-96.62693,44.87193,3.9,122551481,1,2,485,0.2874048006457521,0.7797344945918283,0.5335696476187902,4,4
NLA17_ND-10007,1,1.05,13.92,1648,167.28,19.4,-100.75681,48.33225,4,149217510,1,3,1392,1.0811673352297722,0.9397200184899555,1.0104436768598637,5,5
NLA17_GA-10005,1,0.41,86.4,2048,67.1075,29.13,-83.96703,32.63892,2.8,55255757,5,2,2086,0.38298294956922885,1.176547102658137,0.7797650261136828,4,4
NLA17_CA-10010,1,5.9,1.31,149,12.83375,25.03,-122.696507,40.501652,12,97515511,3,5,2736,-0.8815042258289714,-1.6796085616083853,-1.2805563937186784,1,1
NLA17_VA-10004,1,1.225,38.08,549,35.00125,27.8,-77.63059,37.11917,5,135975839,4,3,884,-0.1145755491573659,-0.25827062147595964,-0.18642308531666277,3,3
NLA17_VA-10006,1,1.035,10.27,351,34.1325,28.3,-77.51939,37.15339,2,135972628,5,1,883,-0.13378785123009948,-0.7457764954093419,-0.4397821733197207,2,2
NLA17_IA-10003,1,1.2,24.16,798,32.85375,26.1,-92.45895,41.47695,7.1,31,4,4,1785,-0.1629758679432401,0.14934656530481252,-0.006814651319213785,3,3
NLA17_OK-10007,1,0.7,16.56,818,47.00625,26,-98.60238,36.11149,7.5,106312288,4,4,170,0.11084416839804548,0.1763245747400339,0.1435843715690397,3,3
NLA17_OK-10013,1,0.6,25.12,1484,571.2225,27.13,-99.28996,35.4467,3.4,147639562,4,2,1306,2.0199369501334266,0.8254799174180085,1.4227084337757177,5,5
NLA17_IN-10047,1,4.3,2.93,179,5.66,27.6,-86.341309999999993,39.18154,7.3,53447663,4,4,2062,-1.507285429842843,-1.4796859346310263,-1.4934856822369347,1,1
NLA17_NV-10090,1,3.9,2.11,716,112.57375,22.2,-115.81658,41.67696,16,131931713,2,5,789,0.7784178802571732,0.03117519722542635,0.4047965387412998,4,4
NLA17_MI-10122,1,0.95,34.88,1134,59.0625,21.25,-85.7798,42.83149,2,152708050,2,1,1545,0.2853691082145927,0.5323196364864403,0.4088443723505165,4,4
NLA17_VA-10035,1,1.14,87.13,1380,89.275,27.6,-78.18826,37.46185,2.7,61495727,4,2,2195,0.601162927972748,0.7462935514398518,0.6737282397062998,4,4
NLA17_PA-10005,1,0.85,21.07,878,48.26,25.5,-75.86234,40.1097,4.8,120022942,3,3,357,0.13096513280954128,0.25346921710239007,0.1922171749559657,4,4
NLA17_KS-10001,2,0.0375,7.46,2408,505.62,26.1,-97.37353,39.3334,3,52650919,4,2,2049,1.9266849428157,1.3530305472846877,1.6398577450501939,5,5
NLA17_OH-HP001,1,3.125,5.02,504,13.75125,26.8,-81.31013,41.17876,19.4,123058838,4,5,515,-0.8287212629144604,-0.3514774694467062,-0.5900993661805833,2,2
NLA17_KY-10027,1,0.75,28.08,1038,35.195,26.8,-84.583404,38.501215,8.6,120023263,4,4,362,-0.11035585723731346,0.4359159717402505,0.16278005725146852,3,3
NLA17_FL-10003,1,2.125,2.33,416,13.04625,29.1,-81.1385,28.6366,3.5,107815373,5,2,201,-0.8689509733138951,-0.5606110224526094,-0.7147809978832522,2,2
NLA17_MI-10017,1,2.85,4.26,4450,13.61875,23.5,-85.1143,42.7857,11.2,157067788,2,4,1680,-0.8361223636576366,2.0223193234619714,0.5930984799021675,4,4
NLA17_IA-10005,1,1.45,10.93,729,35.17125,22.9,-94.9096,43.16919,4.3,132544894,2,3,805,-0.11087185885804443,0.05078559081644652,-0.030043134020798955,3,3
NLA17_MO-10008,1,0.61,207.12,1366,103.61375,29.6,-92.60326,38.62933,3.8,45501241,5,2,1935,0.7150195055025955,0.7351805760292953,0.7251000407659454,4,4
NLA17_ND-10001,1,0.95,9.76,1690,508.1025,21.24,-97.241,46.10272,2.9,144883761,2,2,1148,1.930428831104183,0.9671474390585055,1.4487881350813443,5,5
NLA17_MO-HP007,1,4.85,1.25,180,4.6175,27.1,-91.26218,37.38805,5.5,45166518,4,3,1924,-1.6628951073636808,-1.4736142981408915,-1.5682547027522862,1,1
NLA17_MO-HP006,1,4.7,2.24,179,6.4275,28.23,-91.05499,36.63792,5.2,150055085,5,3,1421,-1.4100827129666962,-1.4796859346310263,-1.4448843237988611,1,1
NLA17_ND-10005,1,0.45,3.43,5138,268.28125,21.4,-101.51218,47.86383,2,143766824,2,1,1122,1.4422455001761434,2.1789967968952224,1.810621148535683,5,5
NLA17_ND-10084,1,1.65,14.64,2904,90.04625,19.1,-102.15236,48.38932,2.9,143750879,1,2,1117,0.6077382638125329,1.557152465041473,1.082445364427003,5,5
NLA17_GA-10020,1,1.365,8.96,499,22.295,25.95,-83.50023,31.75558,1.5,133558624,4,1,843,-0.45933718656130457,-0.3623435208845867,-0.41084035372294564,2,2
NLA17_SD-10023,1,1.9,6.4,1551,241.0625,20.9,-97.73766,45.02542,7.2,145096825,2,4,1181,1.360470047552236,0.8736065815210754,1.1170383145366558,5,5
NLA17_MT-10055,1,0.575,12.76,2239,108.71,19.7,-104.35191,48.47956,1.8,137211977,1,1,958,0.7517213095190393,1.2737247938517096,1.0127230516853745,5,5
NLA17_ND-10037,1,0.85,78.6,3564,315.16375,19,-102.31037,48.23933,3.4,143755375,1,2,1120,1.5653574004310187,1.7803488703404724,1.6728531353857456,5,5
NLA17_NM-10025,1,3.2,2.39,423,24.8375,18,-105.19381,36.77477,5.5,81674291,1,3,2508,-0.3767877499217919,-0.5424246850412989,-0.4596062174815454,2,2
NLA17_OK-HP001,1,0.3,41.33,2030,130.86,25.2,-102.87343,36.84792,3.5,135328116,3,2,864,0.8934752856255833,1.1669259480904397,1.0302006168580116,5,5
NLA17_OK-10086,1,1.45,6.53,533,30.65,27.96,-96.74827,36.96141,2.7,149409718,4,2,1395,-0.21605077270047338,-0.29050530925519896,-0.2532780409778362,3,3
NLA17_WV-10001,1,4.4,2.83,164,4.22125,23.39,-79.49847,39.46894,6.1,69932059,2,3,2305,-1.7314788959453289,-1.575069447857357,-1.653274171901343,1,1
NLA17_MI-10127,1,0.255,192.8,2111,240.31375,22.518,-83.71855,42.89476,1.9,147104512,2,1,1275,1.3580920885187366,1.2095676248936897,1.2838298567062132,5,5
NLA17_CA-10006,1,2.35,4.61,165,20.1425,15.22,-122.841891,39.725931,5,113073859,1,3,260,-0.5369472540330659,-1.568444163434971,-1.0526957087340185,1,1
NLA17_KS-10005,2,0.7,11.73,698,67.17625,29.6,-95.04157,39.3488,5.1,92008656,5,3,2669,0.38376566000068973,0.0034263053942590444,0.19359598269747438,4,4
NLA17_MO-HP001,1,3.15,2.04,195,7.30625,26.9,-90.91328,37.72829,20.7,044f90da-560a-4bd6-bbc0-ebb18e041248,4,5,120,-1.312128804325638,-1.3863792784335325,-1.3492540413795853,1,1
NLA17_MO-HP009,1,3.3,2.67,200,10.94625,27.41,-90.77859,37.59356,10.9,62053512,4,4,2204,-1.003106442177146,-1.3587865152368568,-1.1809464787070014,1,1
NLA17_FL-10006,1,0.8,23.84,1428,85.9325,29.2,-81.25851,28.84579,2.7,107881199,5,2,202,0.5719938124609218,0.783557213106607,0.6777755127837644,4,4
NLA17_AZ-10021,1,5.05,1.3,251,12.9125,21.7,-112.38551,34.51935,14.9,141291680,2,5,1043,-0.876828061366422,-1.1112414642698167,-0.9940347628181194,1,1
NLA17_NM-10041,1,0.3,6.49,355,34.03625,21.4,-105.21967,35.9469,3.1,127583394,2,2,630,-0.13594642819662983,-0.7334267209840422,-0.434686574590336,2,2
NLA17_KS-10041,1,1.05,7.62,398,22.6925,28.1,-94.80117,38.98483,6.6,34381698,5,4,1810,-0.44582864641207887,-0.608818897745411,-0.5273237720787449,2,2
NLA17_CT-10001,1,2.09,2.84,395,17.0125,24,-72.21909,41.92287,2.15,116132018,3,1,293,-0.6660422577526505,-0.6170650097040571,-0.6415536337283538,2,2
NLA17_CT-HP001,1,2.44,8.07,275,11.54375,25.8,-72.52767,41.41018,4.3,123014003,4,3,507,-0.9624805879095842,-1.0117178275643615,-0.9870992077369729,1,1
NLA17_NC-10015,1,0.65,74.8,1828,623.8925,28.5,-80.26453,35.11506,5.3,151026056,5,3,1463,2.0873566587303984,1.0526945295959225,1.5700255941631605,5,5
NLA17_WI-10014,1,2.625,3.96,1910,20.5,20.3,-89.18285,44.33311,4,75660093,1,3,2414,-0.5234992238466877,1.1005182459851848,0.28850951106924855,4,4
NLA17_TN-10005,1,0.75,1.08,1856,59.2,14.9,-82.74053,36.1967,1.5,131020350,1,1,761,0.2871466003203362,1.0692616054347954,0.6782041028775658,4,4
NLA17_ND-10008,2,0.85,6.54,5394,247.68625,15.1,-100.40032,47.27808,2.7,145424524,1,2,1231,1.381190379373897,2.2319892171635503,1.8065897982687238,5,5
NLA17_NM-10005,1,1,51.09,1340,168.465,19,-108.93021,35.98146,8.1,67134923,1,4,2262,1.0865632172105923,0.7142366541881198,0.9003999356993561,5,5
NLA17_NM-10044,1,3,3.45,324,91.17125,21,-108.1619,33.03111,7,137076131,2,4,955,0.6172292165156866,-0.8330115151167009,-0.10789114930050714,3,3
NLA17_CT-10003,1,5.675000000000001,2.09,189,4.07125,23.7,-73.04265,41.87651,20.1,123632852,3,5,550,-1.7591358911680524,-1.420440048336585,-1.5897879697523187,1,1
NLA17_NC-10030,1,3.6,2.78,181,9.80125,26.2,-82.17009,35.43066,6.8,142754084,4,4,1061,-1.0875629346682534,-1.4675762996986057,-1.2775696171834294,1,1
NLA17_OR-10052,1,2.4,9.23,275,57.2575,19.1,-123.17708,46.04238,11.6,129413953,1,5,698,0.26164392815731485,-1.0117178275643615,-0.3750369497035233,2,2
NLA17_NC-10007,1,1.45,10.18,515,15.255,19.3,-81.8826,36.1477,3.4,89956835,1,2,2613,-0.7493934604287855,-0.3279467904575415,-0.5386701254431635,2,2
NLA17_OH-10038,1,0.55,42.08,873,27.845,24.3,-81.227721,40.249645,6.1,152019702,3,3,1506,-0.289417505184272,0.2472450086876373,-0.021086248248317355,3,3
NLA17_TX-10086,1,0.45,26.93,1804,40.00125,29.8,-98.17022,26.41668,2.43,113369408,5,2,266,-0.012507290472694388,1.0382909375998153,0.5128918235635604,4,4
NLA17_NC-10010,1,1.15,22.88,1183,53.5025,26.8,-79.35149,36.18592,3,46363932,4,2,1947,0.20979434066801253,0.5784231358962382,0.39410873828212534,4,4
NLA17_NE-10060,1,0.415,85.28,1800,279.9625,23.9,-96.78519,40.72931,4.4,49843159,3,3,2005,1.474824159179774,1.0358717225527434,1.2553479408662587,5,5
NLA17_OK-10005,1,2.355,1.61,611,12.93125,28.86,-97.77341,34.72899,4.1,134130151,5,3,849,-0.8757188925293058,-0.14165765237228634,-0.5086882724507961,2,2
NLA17_OK-10021,1,1.845,10.94,895,41.84,27.961,-98.00009,34.64606,3.99,145262759,4,3,1194,0.021846555504511818,0.27436952013438215,0.14810803781944698,3,3
NLA17_OK-10009,1,0.67,16.64,595,28.91,28.006,-97.16836,34.28596,8.8,134143094,5,4,856,-0.2607263321679662,-0.17057758287923627,-0.21565195752360122,3,3
NLA17_SD-10039,1,0.275,73.2,2618,170.29125,18.6,-97.18613,44.86737,2.1,126757766,1,1,614,1.0948051479751628,1.444157913740754,1.2694815308579583,5,5
NLA17_NC-10001,1,1.6,15.28,379,23.3725,23.8,-81.3084,35.8026,15.2,141327142,3,5,1045,-0.423259183304137,-0.6621300727249964,-0.5426946280145667,2,2
NLA17_PA-10006,1,2.375,9.12,460,17.36,25.1,-74.79032,40.15265,4.6,25486572,3,3,1733,-0.6505857873220432,-0.4510355674549474,-0.5508106773884953,2,2
NLA17_MO-10027,1,0.395,55.29,1521,161.02875,23.5,-91.24664,38.84249,1.5,105763300,2,1,164,1.0520542155939252,0.8523196561544698,0.9521869358741974,5,5
NLA17_NE-10041,1,0.525,59.8,1843,290.5725,25,-96.84504,40.58078,2.9,49844591,3,2,2008,1.503257965856469,1.0616010564008087,1.282429511128639,5,5
